uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp
1,31520,30520,30452,30068,30972,-119,-252,16772,-1,0,0,0.3021245002746582,0,12246,12253,12269,12247,12245,12237,12234,12229,32423,59,18,11,1497,-16644,1056,0,0,0,0.3021245002746582
1,31584,30580,30444,30116,30992,-119,-252,16772,-1,0,0,0.3387119770050049,0,12268,12266,12231,12221,12240,12236,12222,12224,32372,58,79,11,1497,-16644,1056,0,0,0,0.3387119770050049
1,31496,30552,30492,30036,31016,-119,-252,16772,-1,0,0,0.37982606887817383,0,12193,12240,12236,12210,12215,12215,12225,12233,32231,17,54,56,1497,-16644,1056,0,0,0,0.37982606887817383
1,31448,30504,30508,30032,30992,-119,-252,16772,-1,0,0,0.41839027404785156,0,12325,12247,12232,12258,12249,12259,12249,12240,32523,56,93,99,1497,-16644,1056,0,0,0,0.41839027404785156
1,31444,30520,30500,30040,30948,-119,-252,16772,-1,0,0,0.45696020126342773,0,12275,12253,12229,12232,12218,12242,12255,12259,32427,91,9,33,1497,-16644,1056,0,0,0,0.45696020126342773
1,31500,30476,30528,30056,31012,-119,-252,16772,-1,0,0,0.494753360748291,0,12247,12260,12254,12246,12253,12233,12235,12227,32419,51,22,17,1497,-16644,1056,0,0,0,0.494753360748291
1,31500,30556,30488,30056,30956,-119,-252,16772,-1,0,0,0.5344066619873047,0,12203,12254,12213,12255,12245,12243,12265,12259,32401,56,34,77,1497,-16644,1056,0,0,0,0.5344066619873047
1,31532,30516,30512,30024,31048,-119,-252,16772,-1,0,0,0.5727763175964355,0,12325,12266,12217,12231,12229,12237,12263,12262,32493,146,74,69,1497,-16644,1056,0,0,0,0.5727763175964355
1,31416,30544,30472,30088,30960,-119,-252,16772,-1,0,0,0.6108729839324951,0,12209,12228,12224,12227,12255,12262,12251,12236,32356,85,29,28,1497,-16644,1056,0,0,0,0.6108729839324951
1,31460,30520,30500,30028,30988,-119,-252,16772,-1,0,0,0.651679515838623,0,12214,12202,12193,12193,12222,12227,12247,12220,32181,91,16,19,1497,-16644,1056,0,0,0,0.651679515838623
1,31508,30500,30488,30044,30964,-119,-252,16772,-1,0,0,0.7003450393676758,0,12280,12255,12255,12202,12234,12232,12220,12233,32374,89,65,41,1497,-16644,1056,0,0,0,0.7003450393676758
1,31540,30504,30532,30064,30984,-119,-252,16772,-1,0,0,0.744103193283081,0,12205,12248,12222,12244,12250,12217,12195,12203,32248,93,42,44,1497,-16644,1056,0,0,0,0.744103193283081
1,31472,30556,30476,30108,30996,-119,-252,16772,-1,0,0,0.7911701202392578,0,12190,12206,12215,12192,12192,12224,12231,12205,32119,38,72,6,1497,-16644,1056,0,0,0,0.7911701202392578
1,31508,30520,30512,30068,30988,-119,-252,16772,-1,0,0,0.8376433849334717,0,12208,12214,12210,12246,12248,12214,12222,12204,32230,71,32,42,1497,-16644,1056,0,0,0,0.8376433849334717
1,31520,30564,30568,30108,31016,-119,-252,16772,-1,0,0,0.8778471946716309,0,12238,12244,12243,12226,12187,12204,12205,12207,32218,103,27,36,1497,-16644,1056,0,0,0,0.8778471946716309
1,31516,30524,30424,30068,30960,-119,-252,16772,-1,0,0,0.923635721206665,0,12227,12232,12228,12207,12235,12223,12228,12168,32212,44,80,36,1497,-16644,1056,0,0,0,0.923635721206665
1,31500,30476,30528,30072,30984,-119,-252,16772,-1,0,0,0.9618930816650391,0,12172,12242,12250,12235,12199,12220,12208,12205,32195,85,89,21,1497,-16644,1056,0,0,0,0.9618930816650391
1,31464,30500,30428,30040,31008,-119,-252,16772,-1,0,0,1.000948429107666,0,12281,12229,12217,12195,12217,12231,12244,12228,32306,100,52,42,1497,-16644,1056,0,0,0,1.000948429107666
1,31492,30508,30468,30068,31000,-119,-252,16772,-1,0,0,1.0389049053192139,0,12152,12225,12174,12167,12216,12198,12219,12229,32044,69,36,128,1497,-16644,1056,0,0,0,1.0389049053192139
1,31524,30568,30544,30080,30996,-119,-252,16772,-1,0,0,1.0774660110473633,0,12196,12220,12189,12230,12249,12245,12230,12198,32221,100,45,47,1497,-16644,1056,0,0,0,1.0774660110473633
1,31508,30544,30432,30052,31016,-119,-252,16772,-1,0,0,1.1176466941833496,0,12202,12200,12185,12230,12217,12216,12233,12229,32176,64,43,37,1497,-16644,1056,0,0,0,1.1176466941833496
1,31456,30500,30420,30052,30956,-119,-252,16772,-1,0,0,1.1577067375183105,0,12220,12224,12221,12214,12205,12207,12190,12178,32123,68,41,29,1497,-16644,1056,0,0,0,1.1577067375183105
1,31504,30564,30564,30080,30972,-119,-252,16772,-1,0,0,1.2034330368041992,0,12176,12213,12232,12215,12241,12248,12238,12216,32243,94,60,45,1497,-16644,1056,0,0,0,1.2034330368041992
1,31504,30572,30520,30072,30968,-119,-252,16772,-1,0,0,1.2519090175628662,0,12222,12230,12245,12256,12253,12248,12222,12186,32325,110,36,34,1497,-16644,1056,0,0,0,1.2519090175628662
1,31512,30552,30572,30064,30988,-119,-252,16772,-1,0,0,1.3002278804779053,0,12210,12219,12188,12171,12212,12209,12215,12213,32100,60,47,39,1497,-16644,1056,0,0,0,1.3002278804779053
1,31592,30508,30532,30112,31040,-119,-252,16772,-1,0,0,1.3773937225341797,0,12223,12195,12208,12189,12221,12213,12218,12189,32120,25,34,14,1497,-16644,1056,0,0,0,1.3773937225341797
1,31492,30568,30504,30100,31036,-119,-252,16772,-1,0,0,1.4546754360198975,0,12223,12238,12244,12229,12243,12235,12246,12217,32339,27,36,18,1497,-16644,1056,0,0,0,1.4546754360198975
1,31500,30532,30436,30080,30956,-119,-252,16772,-1,0,0,1.523909091949463,0,12227,12220,12219,12246,12244,12231,12202,12202,32255,68,50,22,1497,-16644,1056,0,0,0,1.523909091949463
1,31464,30516,30452,30064,30952,-119,-252,16772,-1,0,0,1.6003546714782715,0,12233,12219,12219,12212,12221,12208,12203,12187,32166,41,42,23,1497,-16644,1056,0,0,0,1.6003546714782715
1,31452,30564,30440,30052,31024,-119,-252,16772,-1,0,0,1.6714699268341064,0,12234,12233,12216,12192,12200,12226,12216,12149,32130,36,118,69,1497,-16644,1056,0,0,0,1.6714699268341064
1,31520,30488,30572,30088,30960,-119,-252,16772,-1,0,0,1.7349717617034912,0,12210,12207,12227,12229,12221,12203,12188,12218,32167,52,40,29,1497,-16644,1056,0,0,0,1.7349717617034912
1,31520,30504,30468,30076,30976,-119,-252,16772,-1,0,0,1.7912511825561523,0,12139,12210,12159,12175,12214,12224,12237,12230,32052,134,51,108,1497,-16644,1056,0,0,0,1.7912511825561523
1,31436,30476,30440,30080,31024,-119,-252,16772,-1,0,0,1.84555983543396,0,12228,12226,12219,12215,12237,12238,12251,12252,32330,67,5,26,1497,-16644,1056,0,0,0,1.84555983543396
1,31516,30536,30520,30088,30988,-119,-252,16772,-1,0,0,1.896101951599121,0,12198,12213,12201,12195,12220,12210,12227,12237,32165,54,13,53,1497,-16644,1056,0,0,0,1.896101951599121
1,31408,30428,30504,30048,30948,-119,-252,16772,-1,0,0,1.947202444076538,0,12193,12223,12226,12237,12211,12224,12223,12229,32230,25,48,11,1497,-16644,1056,0,0,0,1.947202444076538
1,31512,30500,30464,30052,30996,-119,-252,16772,-1,0,0,1.9917378425598145,0,12116,12224,12227,12207,12203,12194,12183,12214,32032,85,91,116,1497,-16644,1056,0,0,0,1.9917378425598145
1,31408,30472,30480,30004,30884,-119,-252,16772,-1,0,0,2.030365228652954,0,12238,12251,12205,12192,12201,12198,12198,12188,32134,85,77,33,1497,-16644,1056,0,0,0,2.030365228652954
1,31468,30540,30484,30096,31020,-119,-252,16772,-1,0,0,2.0683178901672363,0,12157,12214,12208,12202,12245,12207,12189,12202,32088,86,17,94,1497,-16644,1056,0,0,0,2.0683178901672363
1,31540,30608,30504,30112,31012,-119,-252,16772,-1,0,0,2.104671001434326,0,12199,12204,12150,12166,12225,12209,12249,12231,32097,149,29,84,1497,-16644,1056,0,0,0,2.104671001434326
1,31556,30524,30520,30076,30980,-119,-252,16772,-1,0,0,2.143160104751587,0,12208,12201,12199,12195,12206,12209,12195,12177,32054,19,42,20,1497,-16644,1056,0,0,0,2.143160104751587
1,31540,30592,30464,30108,30988,-119,-252,16772,-1,0,0,2.1750600337982178,0,12175,12197,12201,12206,12185,12143,12186,12141,31898,100,27,69,1497,-16644,1056,0,0,0,2.1750600337982178
1,31476,30520,30512,30064,30928,-119,-252,16772,-1,0,0,2.2153232097625732,0,12171,12205,12183,12183,12217,12217,12200,12207,32047,56,32,55,1497,-16644,1056,0,0,0,2.2153232097625732
1,31468,30440,30468,30096,30964,-119,-252,16772,-1,0,0,2.2532668113708496,0,12227,12237,12231,12221,12227,12223,12205,12197,32232,53,45,7,1497,-16644,1056,0,0,0,2.2532668113708496
1,31508,30616,30480,30032,31000,-119,-252,16772,-1,0,0,2.289677858352661,0,12145,12231,12175,12182,12221,12197,12208,12231,32054,46,22,136,1497,-16644,1056,0,0,0,2.289677858352661
1,31512,30540,30472,30080,30904,-119,-252,16772,-1,0,0,2.3227176666259766,0,12265,12214,12218,12237,12228,12249,12242,12253,32370,64,42,51,1497,-16644,1056,0,0,0,2.3227176666259766
1,31440,30532,30488,30072,31088,-119,-252,16772,-1,0,0,2.3596243858337402,0,12186,12221,12195,12180,12213,12218,12229,12226,32132,64,41,61,1497,-16644,1056,0,0,0,2.3596243858337402
1,31496,30516,30500,30072,30932,-119,-252,16772,-1,0,0,2.396164894104004,0,12107,12202,12202,12225,12232,12192,12196,12232,32052,113,86,137,1497,-16644,1056,0,0,0,2.396164894104004
1,31484,30516,30512,30020,30896,-119,-252,16772,-1,0,0,2.4415342807769775,0,12245,12235,12239,12232,12235,12243,12236,12182,32310,45,64,57,1497,-16644,1056,0,0,0,2.4415342807769775
1,31444,30612,30472,30104,30916,-119,-252,16772,-1,0,0,2.480616807937622,0,12250,12245,12251,12247,12240,12229,12220,12177,32322,96,53,56,1497,-16644,1056,0,0,0,2.480616807937622
1,31448,30488,30428,30040,30960,-119,-252,16772,-1,0,0,2.5110907554626465,0,12223,12215,12202,12215,12227,12232,12235,12245,32258,66,18,13,1497,-16644,1056,0,0,0,2.5110907554626465
1,31508,30536,30496,30096,31036,-119,-252,16772,-1,0,0,2.5451347827911377,0,12208,12216,12181,12226,12225,12232,12241,12240,32233,83,21,41,1497,-16644,1056,0,0,0,2.5451347827911377
1,31548,30532,30496,30088,30984,-119,-252,16772,-1,0,0,2.5816948413848877,0,12231,12230,12251,12230,12192,12193,12188,12206,32185,116,20,35,1497,-16644,1056,0,0,0,2.5816948413848877
1,31512,30576,30476,30052,30972,-119,-252,16772,-1,0,0,2.6174378395080566,0,12188,12216,12224,12218,12221,12194,12175,12146,32045,134,47,17,1497,-16644,1056,0,0,0,2.6174378395080566
1,31492,30564,30488,30060,30940,-119,-252,16772,-1,0,0,2.649256467819214,0,12183,12211,12215,12207,12226,12232,12227,12194,32159,69,53,19,1497,-16644,1056,0,0,0,2.649256467819214
1,31516,30584,30468,30080,30968,-119,-252,16772,-1,0,0,2.684705972671509,0,12215,12236,12179,12205,12220,12226,12237,12215,32197,58,46,61,1497,-16644,1056,0,0,0,2.684705972671509
1,31512,30528,30480,30080,31012,-119,-252,16772,-1,0,0,2.7215962409973145,0,12247,12241,12170,12165,12197,12205,12222,12223,32133,134,77,39,1497,-16644,1056,0,0,0,2.7215962409973145
1,31544,30568,30528,30092,31016,-119,-252,16772,-1,0,0,2.7617197036743164,0,12152,12213,12223,12289,12205,12209,12155,12174,32084,201,46,30,1497,-16644,1056,0,0,0,2.7617197036743164
1,31520,30596,30488,30092,30972,-119,-252,16772,-1,0,0,2.804309606552124,0,12112,12187,12231,12250,12187,12189,12182,12178,31979,160,125,22,1497,-16644,1056,0,0,0,2.804309606552124
1,31512,30536,30488,30120,30972,-119,-252,16772,-1,0,0,2.8586714267730713,0,12213,12226,12232,12240,12210,12208,12203,12227,32223,51,35,7,1497,-16644,1056,0,0,0,2.8586714267730713
1,31508,30628,30472,30056,30936,-119,-252,16772,-1,0,0,2.909508466720581,0,12155,12207,12196,12205,12223,12210,12181,12199,32040,76,13,62,1497,-16644,1056,0,0,0,2.909508466720581
1,31436,30536,30412,30076,30932,-119,-252,16772,-1,0,0,2.956981658935547,0,12223,12217,12224,12244,12206,12189,12208,12192,32167,72,30,52,1497,-16644,1056,0,0,0,2.956981658935547
1,31468,30500,30480,30092,30944,-119,-252,16772,-1,0,0,3.001539945602417,0,12073,12096,12136,12169,12181,12187,12207,12239,31752,221,153,102,1497,-16644,1056,0,0,0,3.001539945602417
1,31532,30504,30476,30040,30984,-119,-252,16772,-1,0,0,3.0405447483062744,0,12220,12214,12256,12254,12234,12235,12248,12258,32382,27,80,25,1497,-16644,1056,0,0,0,3.0405447483062744
1,31472,30468,30512,30044,30972,-119,-252,16772,-1,0,0,3.078461170196533,0,12261,12263,12232,12244,12223,12222,12236,12241,32385,70,16,36,1497,-16644,1056,0,0,0,3.078461170196533
1,31500,30528,30520,30080,30952,-119,-252,16772,-1,0,0,3.118013620376587,0,12240,12227,12248,12223,12215,12236,12239,12200,32292,19,51,47,1497,-16644,1056,0,0,0,3.118013620376587
1,31440,30492,30492,30048,30920,-119,-252,16772,-1,0,0,3.1582140922546387,0,12232,12231,12266,12222,12195,12193,12195,12219,32217,117,38,43,1497,-16644,1056,0,0,0,3.1582140922546387
1,31464,30464,30512,30052,30956,-119,-252,16772,-1,0,0,3.193960428237915,0,12227,12216,12226,12240,12237,12225,12201,12191,32226,73,38,31,1497,-16644,1056,0,0,0,3.193960428237915
1,31452,30512,30420,30080,30920,-119,-252,16772,-1,0,0,3.230992317199707,0,12279,12237,12237,12235,12270,12256,12215,12200,32393,44,113,48,1497,-16644,1056,0,0,0,3.230992317199707
1,31456,30564,30512,30004,30912,-119,-252,16772,-1,0,0,3.261751413345337,0,12191,12190,12249,12265,12215,12206,12232,12229,32241,68,123,13,1497,-16644,1056,0,0,0,3.261751413345337
1,31492,30504,30400,30020,30916,-119,-252,16772,-1,0,0,3.2991018295288086,0,12233,12233,12289,12288,12209,12233,12217,12222,32388,120,77,75,1497,-16644,1056,0,0,0,3.2991018295288086
1,31416,30492,30416,30044,30956,-119,-252,16772,-1,0,0,3.3381197452545166,0,12209,12206,12230,12224,12214,12201,12192,12200,32139,61,17,19,1497,-16644,1056,0,0,0,3.3381197452545166
1,31488,30548,30444,30064,31008,-119,-252,16772,-1,0,0,3.3755884170532227,0,12179,12191,12189,12197,12206,12207,12196,12227,32056,43,26,44,1497,-16644,1056,0,0,0,3.3755884170532227
1,31484,30540,30448,30068,30992,-119,-252,16772,-1,0,0,3.414163589477539,0,12218,12219,12223,12193,12176,12182,12195,12207,32077,89,24,13,1497,-16644,1056,0,0,0,3.414163589477539
1,31556,30528,30464,30028,30912,-119,-252,16772,-1,0,0,3.451758861541748,0,12188,12209,12191,12189,12217,12228,12204,12201,32090,48,48,25,1497,-16644,1056,0,0,0,3.451758861541748
1,31524,30540,30444,30060,30956,-119,-252,16772,-1,0,0,3.491776943206787,0,12254,12215,12186,12204,12213,12203,12221,12242,32202,93,66,17,1497,-16644,1056,0,0,0,3.491776943206787
1,31480,30492,30432,30008,30960,-119,-252,16772,-1,0,0,3.5294365882873535,0,12238,12257,12262,12268,12249,12220,12206,12223,32386,115,23,5,1497,-16644,1056,0,0,0,3.5294365882873535
1,31476,30524,30476,30124,30908,-119,-252,16772,-1,0,0,3.5694611072540283,0,12189,12237,12237,12238,12231,12237,12248,12239,32320,42,65,43,1497,-16644,1056,0,0,0,3.5694611072540283
1,31464,30504,30552,30048,30960,-119,-252,16772,-1,0,0,3.608825206756592,0,12230,12229,12271,12261,12236,12224,12200,12209,32323,118,17,41,1497,-16644,1056,0,0,0,3.608825206756592
1,31492,30584,30504,30068,30952,-119,-252,16772,-1,0,0,3.6487960815429688,0,12199,12202,12250,12216,12228,12236,12254,12237,32285,57,78,40,1497,-16644,1056,0,0,0,3.6487960815429688
1,31488,30548,30484,30012,30940,-119,-252,16772,-1,0,0,3.686849355697632,0,12155,12181,12264,12221,12220,12210,12230,12211,32156,94,125,60,1497,-16644,1056,0,0,0,3.686849355697632
1,31520,30568,30460,30088,31048,-119,-252,16772,-1,0,0,3.7252678871154785,0,12220,12225,12246,12273,12258,12236,12231,12222,32374,92,34,14,1497,-16644,1056,0,0,0,3.7252678871154785
1,31500,30500,30468,30068,31000,-119,-252,16772,-1,0,0,3.76442813873291,0,12222,12231,12215,12200,12211,12217,12227,12217,32204,35,32,14,1497,-16644,1056,0,0,0,3.76442813873291
1,31520,30532,30496,30064,30936,-119,-252,16772,-1,0,0,3.80869197845459,0,12240,12241,12262,12241,12229,12216,12222,12230,32345,68,20,14,1497,-16644,1056,0,0,0,3.80869197845459
1,31452,30544,30604,30044,30972,-119,-252,16772,-1,0,0,3.8456063270568848,0,12207,12193,12119,12156,12210,12228,12192,12187,31956,119,131,26,1497,-16644,1056,0,0,0,3.8456063270568848
1,31460,30544,30476,30108,31020,-119,-252,16772,-1,0,0,3.8845906257629395,0,12189,12167,12225,12205,12202,12210,12197,12208,32067,41,47,62,1497,-16644,1056,0,0,0,3.8845906257629395
1,31476,30628,30448,30048,31052,-119,-252,16772,-1,0,0,3.9223310947418213,0,12154,12185,12252,12243,12198,12210,12224,12195,32125,105,131,13,1497,-16644,1056,0,0,0,3.9223310947418213
1,31460,30528,30480,30060,30956,-119,-252,16772,-1,0,0,3.954364776611328,0,12231,12198,12199,12178,12195,12168,12174,12181,31987,73,53,13,1497,-16644,1056,0,0,0,3.954364776611328
1,31456,30544,30464,30020,30992,-119,-252,16772,-1,0,0,3.9916512966156006,0,12231,12240,12257,12262,12232,12223,12200,12216,32325,103,16,23,1497,-16644,1056,0,0,0,3.9916512966156006
1,31588,30548,30532,30012,30976,-119,-252,16772,-1,0,0,4.034888505935669,0,12219,12225,12228,12258,12237,12243,12235,12247,32356,40,37,3,1497,-16644,1056,0,0,0,4.034888505935669
1,31500,30484,30488,30032,31012,-119,-252,16772,-1,0,0,4.078264474868774,0,12239,12231,12243,12209,12208,12224,12223,12230,32270,51,24,31,1497,-16644,1056,0,0,0,4.078264474868774
1,31488,30552,30460,30064,30936,-119,-252,16772,-1,0,0,4.115495681762695,0,12247,12236,12231,12247,12249,12242,12233,12214,32363,34,36,33,1497,-16644,1056,0,0,0,4.115495681762695
1,31464,30500,30504,30016,30968,-119,-252,16772,-1,0,0,4.1571760177612305,0,12188,12210,12209,12189,12242,12277,12237,12242,32258,129,58,71,1497,-16644,1056,0,0,0,4.1571760177612305
1,31452,30484,30488,30028,30960,-119,-252,16772,-1,0,0,4.19966197013855,0,12211,12233,12212,12217,12222,12238,12232,12233,32262,34,23,19,1497,-16644,1056,0,0,0,4.19966197013855
1,31532,30524,30484,30012,30980,-119,-252,16772,-1,0,0,4.243510961532593,0,12233,12247,12238,12239,12223,12218,12227,12233,32322,44,11,15,1497,-16644,1056,0,0,0,4.243510961532593
1,31492,30520,30452,30092,30972,-119,-252,16772,-1,0,0,4.282656908035278,0,12192,12197,12212,12226,12215,12234,12240,12249,32229,77,62,19,1497,-16644,1056,0,0,0,4.282656908035278
1,31484,30528,30492,30020,30904,-119,-252,16772,-1,0,0,4.32115364074707,0,12209,12227,12243,12236,12201,12228,12213,12215,32236,44,46,28,1497,-16644,1056,0,0,0,4.32115364074707
1,31512,30560,30492,30056,31012,-119,-252,16772,-1,0,0,4.361703395843506,0,12122,12215,12204,12244,12231,12224,12217,12200,32120,146,68,80,1497,-16644,1056,0,0,0,4.361703395843506
1,31524,30568,30492,30112,31080,-119,-252,16772,-1,0,0,4.403098821640015,0,12225,12223,12180,12137,12210,12224,12208,12231,32102,124,91,64,1497,-16644,1056,0,0,0,4.403098821640015
1,31452,30576,30468,30072,30964,-119,-252,16772,-1,0,0,4.444915771484375,0,12253,12241,12206,12222,12234,12223,12237,12199,32279,15,61,64,1497,-16644,1056,0,0,0,4.444915771484375
1,31472,30532,30504,30100,30952,-119,-252,16772,-1,0,0,4.487895488739014,0,12158,12157,12235,12234,12212,12191,12205,12186,32042,118,100,20,1497,-16644,1056,0,0,0,4.487895488739014
1,31472,30552,30388,30072,30968,-119,-252,16772,-1,0,0,4.534195423126221,0,12174,12159,12186,12185,12157,12188,12194,12178,31885,25,51,43,1497,-16644,1056,0,0,0,4.534195423126221
1,31416,30440,30416,30060,30892,-119,-252,16772,-1,0,0,4.579859733581543,0,12230,12233,12235,12231,12214,12209,12186,12203,32204,86,24,22,1497,-16644,1056,0,0,0,4.579859733581543
1,31476,30512,30516,30124,30924,-119,-252,16772,-1,0,0,4.619637966156006,0,12174,12207,12198,12192,12213,12220,12222,12215,32104,58,38,46,1497,-16644,1056,0,0,0,4.619637966156006
1,31500,30560,30468,30064,30948,-119,-252,16772,-1,0,0,4.664148807525635,0,12194,12226,12231,12262,12192,12195,12204,12216,32183,81,75,30,1497,-16644,1056,0,0,0,4.664148807525635
1,31460,30572,30488,30116,30980,-119,-252,16772,-1,0,0,4.718827247619629,0,12230,12225,12212,12217,12202,12198,12207,12221,32176,54,19,12,1497,-16644,1056,0,0,0,4.718827247619629
1,31552,30588,30480,30088,30956,-119,-252,16772,-1,0,0,4.776713609695435,0,12251,12253,12237,12216,12210,12220,12234,12233,32318,77,26,10,1497,-16644,1056,0,0,0,4.776713609695435
1,31532,30600,30548,30112,30932,-119,-252,16772,-1,0,0,4.82757043838501,0,12234,12221,12228,12232,12224,12185,12196,12197,32181,82,41,20,1497,-16644,1056,0,0,0,4.82757043838501
1,31512,30584,30492,30028,30976,-119,-252,16772,-1,0,0,4.869858980178833,0,12177,12197,12153,12169,12213,12197,12201,12197,31968,69,45,62,1497,-16644,1056,0,0,0,4.869858980178833
1,31484,30516,30488,30088,30976,-119,-252,16772,-1,0,0,4.914642095565796,0,12156,12233,12210,12174,12214,12172,12191,12218,32032,35,33,132,1497,-16644,1056,0,0,0,4.914642095565796
1,31480,30476,30484,30048,30996,-119,-252,16772,-1,0,0,4.954660892486572,0,12123,12176,12183,12209,12210,12234,12239,12224,32061,159,91,56,1497,-16644,1056,0,0,0,4.954660892486572
1,31532,30492,30504,30088,31048,-119,-252,16772,-1,0,0,4.990622282028198,0,12221,12252,12237,12240,12251,12247,12248,12220,32379,41,41,34,1497,-16644,1056,0,0,0,4.990622282028198
1,31520,30588,30484,30056,30960,-119,-252,16772,-1,0,0,5.028613328933716,0,12225,12202,12200,12221,12229,12213,12216,12224,32193,27,48,6,1497,-16644,1056,0,0,0,5.028613328933716
1,31424,30468,30508,30060,30928,-119,-252,16772,-1,0,0,5.0801780223846436,0,12232,12235,12231,12208,12213,12209,12217,12216,32225,50,20,5,1497,-16644,1056,0,0,0,5.0801780223846436
1,31488,30528,30404,30024,30912,-119,-252,16772,-1,0,0,5.117173433303833,0,12260,12224,12231,12218,12226,12220,12225,12231,32299,46,30,25,1497,-16644,1056,0,0,0,5.117173433303833
