uLabel ID,h1,h2,h3,h4,h5,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo1 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo2 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo3 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo4 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp
1,31508,30736,29624,30008,31068,-148,-266,16731,-87,0,-3,1709861935.7839406,0,17238,17187,17219,17247,17331,17383,17368,17272,7173,372,54,28,20140,23338,-3770,-7712,734,-15620,5395,0,0,0,1709861935.7985413,1,17286,17348,17389,17368,17354,17340,17314,17270,7597,199,80,4,15329,12834,-2235,24885,-5174,-14278,6379,0,0,0,1709861935.7985413,2,11985,11976,11983,11991,12000,12007,12008,12019,30433,68,27,21,21358,-19355,-9863,9791,-2953,16222,-438,0,0,0,1709861935.7985413
1,31536,30780,29328,29988,30992,-148,-266,16731,-87,0,-3,1709861935.892318,0,17819,17757,17693,17685,17712,17740,17756,17776,10866,216,89,32,20137,23348,-3776,-7685,1110,-15894,5796,0,0,0,1709861935.9076672,1,17479,17497,17554,17633,17656,17620,17578,17571,9516,315,87,49,15357,12781,-2175,24900,-5919,-14907,7230,0,0,0,1709861935.9076672,2,12007,12021,12060,12090,12089,12049,11990,11958,30728,242,50,31,21317,-19313,-9989,9838,-2454,16600,-222,0,0,0,1709861935.9076672
1,31536,30332,30592,30020,31020,-148,-266,16731,-87,0,-3,1709861936.000745,0,18524,18464,18477,18509,18492,18474,18534,18580,16982,136,151,11,20130,23346,-3883,-7656,180,-15345,6326,0,0,0,1709861936.0163443,1,18324,18297,18310,18282,18219,18266,18401,18487,15514,346,265,69,15400,12441,-2139,25049,-6550,-14307,6818,0,0,0,1709861936.0163443,2,11801,11781,11818,12106,12404,12422,11507,11298,29601,1683,1188,463,21219,-19163,-10422,9893,-2559,16206,17,0,0,0,1709861936.0163443
1,31648,27504,30652,30024,31004,-148,-266,16731,-87,0,-3,1709861936.1125238,0,18657,18684,18704,18735,18847,18797,18683,18707,18742,292,123,121,20004,23253,-4403,-7981,1570,-15059,5397,0,0,0,1709861936.1317382,1,18566,18652,18579,18430,18369,18344,18243,18211,16322,754,372,138,15235,12324,-2151,25206,-5987,-13515,5569,0,0,0,1709861936.1317382,2,12791,12749,12731,12873,12908,11965,11871,11899,34251,2118,1098,383,21453,-19177,-10202,9586,-2413,15665,-1098,0,0,0,1709861936.1317382
1,31756,26476,30732,30068,31080,-148,-266,16731,-87,0,-3,1709861936.2303636,0,18135,18074,18052,18068,18104,18114,18113,18102,13690,116,76,36,19893,23195,-4582,-8321,995,-14871,6069,0,0,0,1709861936.2451732,1,17837,17866,17850,17821,17808,17804,17789,17767,11470,147,82,31,15138,12157,-1926,25363,-6069,-13835,5606,0,0,0,1709861936.2451732,2,12250,12239,12227,12210,12193,12186,12193,12209,32170,118,23,20,21603,-19222,-9941,9432,-5165,15673,597,0,0,0,1709861936.2451732
1,31544,30480,30524,30100,31016,-148,-266,16731,-87,0,-3,1709861936.3396056,0,17617,17639,17660,17664,17647,17583,17502,17456,9696,371,144,82,20103,23126,-4211,-8203,717,-15687,6002,0,0,0,1709861936.3548088,1,17722,17783,17784,17791,17818,17831,17769,17690,11116,208,133,24,15228,12313,-1699,25250,-6783,-14158,6147,0,0,0,1709861936.3548088,2,12183,12110,11927,11831,11881,12004,12115,12178,30693,718,107,25,21264,-19135,-10424,9847,-759,16139,-3226,0,0,0,1709861936.3548088
1,30884,30648,30540,30116,30992,-148,-266,16731,-87,0,-3,1709861936.4536784,0,17413,17578,17654,17652,17554,17412,17505,17764,9460,195,467,355,20120,23013,-4377,-8388,2558,-15534,5292,0,0,0,1709861936.469566,1,17910,17794,17778,17747,17760,17748,17757,17808,11230,225,135,80,15293,12659,-1798,25032,-5395,-14289,8046,0,0,0,1709861936.469566,2,12028,12049,12053,12102,12134,12182,12199,12224,31435,345,130,104,21217,-19201,-10363,9885,-1099,16880,-2785,0,0,0,1709861936.469566
1,30964,29988,30632,30184,31032,-148,-266,16731,-87,0,-3,1709861936.563963,0,17607,17966,17989,17994,18056,17982,17882,17576,11980,851,431,227,19908,23177,-4507,-8375,208,-15409,5657,0,0,0,1709861936.5783942,1,18183,18228,18226,18255,18261,18358,18445,18409,15293,424,240,96,15132,12810,-1858,25048,-6321,-13116,7869,0,0,0,1709861936.5783942,2,12264,12321,12314,12307,12310,12294,12284,12305,32862,57,24,64,21221,-19181,-10455,9819,-2604,15423,-644,0,0,0,1709861936.5783942
1,28884,30324,30576,30108,31052,-148,-266,16731,-87,0,-3,1709861936.6796727,0,18397,18479,18518,18533,18519,18395,18273,18289,16331,531,135,15,19864,23192,-4489,-8446,913,-15754,6490,0,0,0,1709861936.6941886,1,18518,18557,18549,18526,18453,18392,18382,18400,16705,384,46,53,15149,12695,-1739,25105,-6639,-14179,7252,0,0,0,1709861936.6941886,2,11837,11826,11806,11823,11887,11967,12054,12171,29835,601,242,219,21360,-19138,-10268,9798,-1880,16691,-1619,0,0,0,1709861936.6941886
1,31532,30432,30624,30108,30956,-148,-266,16731,-87,0,-3,1709861936.798715,0,18980,18992,19005,19020,19041,19124,19254,19346,21690,577,345,211,20035,22975,-4250,-8753,2049,-15796,4806,0,0,0,1709861936.815108,1,18076,18039,18010,18045,18065,18056,17988,17885,13092,167,218,157,15276,12860,-1644,24951,-4855,-13923,6992,0,0,0,1709861936.815108,2,12502,12160,12108,12133,12293,12483,12439,12493,33074,847,248,237,21578,-19088,-9828,9869,-1110,16289,-1662,0,0,0,1709861936.815108
