uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp
1,31288,30392,30188,15236,30780,6037,14929,5440,-1996,0,-1958,0.7356681823730469,0,17290,17304,17232,17135,17121,17124,17106,17102,6342,388,204,69,-1422,16359,-469,0,0,0,0.7356681823730469,1,18026,18075,18067,17995,17927,17910,17978,18009,12915,298,93,32,5671,14989,-2109,0,0,0,0.7356681823730469,2,12111,12133,12123,12094,11986,11976,12018,12053,30958,320,58,55,4371,-15959,3995,0,0,0,0.7356681823730469
1,31392,30432,30068,15288,30800,4464,15188,6663,-1981,0,-1940,0.7695498466491699,0,17047,17118,17101,17059,16998,16892,16869,16952,4964,486,75,35,-2123,16077,101,0,0,0,0.7695498466491699,1,17805,17833,17908,17931,17917,17786,17692,17689,11489,489,122,28,4971,15184,-2983,0,0,0,0.7695498466491699,2,11944,12006,12054,12059,12021,11922,11837,11814,30121,488,92,40,4285,-15528,4169,0,0,0,0.7695498466491699
1,31392,30568,29820,27452,30840,5661,14548,6429,-1972,0,-1930,0.810021162033081,0,17069,17012,17112,17203,17255,17300,17214,17191,6284,496,82,96,328,16759,640,0,0,0,0.810021162033081,1,17877,17850,17882,17907,17922,17930,17946,17832,12074,168,50,88,6254,14667,-1865,0,0,0,0.810021162033081,2,11973,11920,11931,11982,12008,11954,11964,11980,30175,82,123,14,3846,-15998,3493,0,0,0,0.810021162033081
1,31360,30452,29548,28192,30908,4626,15112,6095,-1968,0,-1925,0.8424773216247559,0,17566,17537,17564,17621,17630,17567,17545,17473,9431,215,87,89,-1446,16597,162,0,0,0,0.8424773216247559,1,17843,17897,17918,17851,17788,17779,17812,17796,11612,249,103,19,5875,15313,-2398,0,0,0,0.8424773216247559,2,12188,12090,12139,12202,12173,12155,12185,12212,31808,101,173,54,4832,-16115,3590,0,0,0,0.8424773216247559
1,31408,30592,28920,28416,30956,3600,14717,6179,-1959,0,-1915,0.875981330871582,0,17674,17759,17760,17698,17631,17656,17653,17624,10383,240,142,28,-901,16454,811,0,0,0,0.875981330871582,1,17933,17937,17826,17789,17793,17770,17766,17693,11435,310,261,154,5487,15811,-2038,0,0,0,0.875981330871582,2,12333,12387,12331,12222,12194,12173,12152,12138,32394,452,204,56,2693,-16867,4330,0,0,0,0.875981330871582
1,31388,30488,21448,28496,30820,5543,15122,3499,-1929,0,-1888,0.9137637615203857,0,18129,18172,18071,18023,17969,17852,17875,17897,12916,591,184,121,774,17435,572,0,0,0,0.9137637615203857,1,17798,17938,17919,17874,17759,17785,17725,17673,11399,444,196,92,6400,14885,-1569,0,0,0,0.9137637615203857,2,12354,12331,12371,12353,12196,12217,12288,12248,32822,289,121,167,4033,-16165,2798,0,0,0,0.9137637615203857
1,31424,30308,15676,28728,30868,2209,13941,10601,-1917,0,-1869,0.9472413063049316,0,18264,18188,18098,18113,18115,18103,18089,18158,14056,243,193,60,-2244,15273,380,0,0,0,0.9472413063049316,1,17802,17806,17772,17813,17819,17792,17759,17763,11254,72,92,33,4543,15385,-3070,0,0,0,0.9472413063049316,2,12256,12307,12342,12355,12321,12327,12315,12318,33005,112,89,28,2707,-15569,3991,0,0,0,0.9472413063049316
1,31532,30112,15708,28972,30892,3798,16227,6355,-1913,0,-1864,0.9787704944610596,0,18401,18377,18296,18203,18118,18135,18168,18173,14799,538,146,147,-580,16411,147,0,0,0,0.9787704944610596,1,17743,17774,17750,17680,17653,17714,17702,17705,10649,166,117,37,6321,15147,-2367,0,0,0,0.9787704944610596,2,12226,12153,12128,12157,12181,12183,12097,12158,31747,26,183,84,4051,-15823,3963,0,0,0,0.9787704944610596
1,31580,29932,15672,29184,30916,3939,15373,4854,-1903,0,-1856,1.011021614074707,0,18235,18284,18312,18323,18317,18272,18273,18350,15294,61,121,120,-992,15790,365,0,0,0,1.011021614074707,1,17701,17755,17794,17811,17822,17759,17733,17769,11072,176,66,94,5773,15199,-2539,0,0,0,1.011021614074707,2,12165,12198,12129,12036,11995,12062,12113,12070,31232,303,174,75,4302,-16352,3645,0,0,0,1.011021614074707
1,31672,29568,18132,29272,30900,2235,14566,8667,-1893,0,-1843,1.044466495513916,0,18342,18343,18368,18420,18437,18431,18407,18340,16016,218,14,40,-1807,15212,502,0,0,0,1.044466495513916,1,17907,17946,17974,17989,17962,17958,17926,17859,12449,203,64,57,4289,15452,-2510,0,0,0,1.044466495513916,2,12107,12147,12210,12123,12071,12072,12135,12188,31516,157,190,92,2805,-15556,4150,0,0,0,1.044466495513916
1,31652,29176,27084,29468,31024,5720,13672,5921,-1886,0,-1839,1.0782482624053955,0,18399,18357,18350,18395,18499,18610,18642,18639,16819,652,115,110,-739,16423,-22,0,0,0,1.0782482624053955,1,17956,17934,17978,18031,18098,18161,18240,18269,13595,605,262,164,5757,15181,-1302,0,0,0,1.0782482624053955,2,12201,12214,12243,12253,12333,12315,12232,12117,32372,301,169,38,4315,-15743,3378,0,0,0,1.0782482624053955
